p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cell_type	gene
1.27054091866941e-153	0.786169855158414	0.6	0.314	2.36803416421605e-149	Müller glia	Pdcd4
0	0.785103079402123	0.309	0.017	0	Müller glia	Cnp
1.54025414450276e-255	0.782859536616812	0.288	0.03	2.87072567452424e-251	Müller glia	Prodh
3.92916027350994e-131	0.778124508827212	0.542	0.279	7.32316891776784e-127	Müller glia	Rnf13
1.19007106317505e-250	0.777007719549871	0.312	0.044	2.21805444754566e-246	Müller glia	Inf2
2.88362031054111e-159	0.775516913861009	0.706	0.536	5.37449153478652e-155	Müller glia	Scp2
0	0.775421143605426	0.612	0.146	0	Müller glia	Crip2
3.1549056651581e-314	0.774312667383382	0.336	0.036	5.88011317872168e-310	Müller glia	Igfbp4
2.53409611547574e-264	0.772990298477553	0.813	0.717	4.72304834002369e-260	Müller glia	Hint1
3.37705493906705e-309	0.772807813248577	0.292	0.019	6.29415499543317e-305	Müller glia	Rhpn2
1.05966769577997e-246	0.770615716694363	0.338	0.056	1.97500865139471e-242	Müller glia	Rab13
7.21117820398688e-277	0.769890605905509	0.39	0.077	1.34401939365907e-272	Müller glia	Lgals1
5.97784449398062e-148	0.768880199527679	0.716	0.498	1.11415065678811e-143	Müller glia	1810037I17Rik
0	0.768026839660119	0.268	0.002	0	Müller glia	Bves
0	0.767704305526791	0.268	0.006	0	Müller glia	Megf10
1.82707834375993e-175	0.767580276371963	0.549	0.241	3.40530861709976e-171	Müller glia	Zfp467
0	0.767358530512519	0.264	0.005	0	Müller glia	Kcne1l
1.25069429328729e-294	0.766157326619699	0.411	0.078	2.33104402382885e-290	Müller glia	Csrp2
6.72557740357418e-199	0.764470969320148	0.287	0.049	1.25351311647816e-194	Müller glia	Slc39a1
1.00844340539661e-235	0.762358803439547	0.441	0.121	1.87953681897821e-231	Müller glia	Ech1
1.02705926652634e-161	0.756468026272893	0.466	0.185	1.9142330609518e-157	Müller glia	Mthfd2l
8.1431966298232e-270	0.756102306268672	0.317	0.038	1.51772898786645e-265	Müller glia	Rassf4
3.55720667889504e-165	0.753446378432015	0.414	0.144	6.62992180812458e-161	Müller glia	Degs1
6.74957074501341e-161	0.752358586510747	0.572	0.275	1.2579849954556e-156	Müller glia	Reep5
3.85151102042539e-202	0.748438519994788	0.335	0.073	7.17844623986884e-198	Müller glia	2900026A02Rik
4.84036768013712e-233	0.747604007338525	0.265	0.028	9.02147728223956e-229	Müller glia	Maf
7.20185225430173e-173	0.744305582236571	0.559	0.252	1.34228122315676e-168	Müller glia	Crlf3
2.11930349902711e-197	0.743366087378542	0.337	0.077	3.94995786148673e-193	Müller glia	Srebf1
4.02786058296592e-314	0.740089662516149	0.29	0.016	7.50712655453188e-310	Müller glia	Plekho2
9.53686975444416e-186	0.739604886341617	0.373	0.104	1.7774817848333e-181	Müller glia	Rb1
5.84998201054223e-297	0.738693511189956	0.294	0.022	1.09031964712486e-292	Müller glia	Oaf
3.40017694668815e-134	0.736227028262586	0.646	0.387	6.33724979323737e-130	Müller glia	Ddt
1.07934856711275e-148	0.735828706382072	0.371	0.125	2.01168985938475e-144	Müller glia	Cd164
1.39410569124834e-208	0.735712794425937	0.402	0.11	2.59833418734866e-204	Müller glia	Mras
2.99249029561662e-141	0.735094734128706	0.761	0.572	5.57740341297025e-137	Müller glia	Rorb
2.6442341889436e-189	0.732900307170993	0.419	0.132	4.92832368135308e-185	Müller glia	Sept8
2.03763958456413e-145	0.732587549833165	0.549	0.272	3.79775265771063e-141	Müller glia	Lrpap1
1.09351976520259e-196	0.732036299480934	0.393	0.11	2.03810213838458e-192	Müller glia	Ugp2
2.06765910822532e-104	0.731292747977876	0.469	0.237	3.85370304591035e-100	Müller glia	Bicd1
1.13300071713823e-189	0.731017156319994	0.49	0.183	2.11168673660224e-185	Müller glia	Fuca1
2.36618427939781e-229	0.730697808981879	0.403	0.101	4.41009425994165e-225	Müller glia	Mid1ip1
1.92872548188538e-251	0.729552504432045	0.29	0.032	3.59475855313797e-247	Müller glia	Fstl1
1.14754118833488e-211	0.729520607999322	0.278	0.04	2.13878726681854e-207	Müller glia	Bambi
2.43711768829665e-195	0.72845070843977	0.369	0.096	4.5422999474473e-191	Müller glia	Vgll4
3.25478316571757e-262	0.724886804531376	0.408	0.097	6.0662648642644e-258	Müller glia	Dab1
3.81391450791405e-198	0.722373339963061	0.375	0.099	7.10837385985021e-194	Müller glia	Prkg1
3.93363022089235e-281	0.721379360504495	0.263	0.016	7.33150000569915e-277	Müller glia	Agt
1.41967273097829e-259	0.720962341880441	0.296	0.033	2.64598603599733e-255	Müller glia	Tppp3
3.51898479704434e-196	0.720248802291679	0.404	0.118	6.55868386473125e-192	Müller glia	Pik3r1
2.01609633970139e-283	0.71384552171066	0.276	0.02	3.75760035793545e-279	Müller glia	Mob3b
0	0.712820021992124	0.262	0.006	0	Müller glia	Acot11
4.82847055686494e-305	0.711633023924915	0.251	0.007	8.99930342388487e-301	Müller glia	Dipk1c
1.11521230379803e-139	0.710558211090915	0.478	0.212	2.07853269181876e-135	Müller glia	Xpr1
1.00349282685714e-127	0.710063408522853	0.695	0.471	1.87030993069635e-123	Müller glia	Ppp3ca
2.70845308072862e-249	0.709190363081321	0.295	0.036	5.048014851862e-245	Müller glia	Dgkb
2.98395853604543e-188	0.706470872551435	0.777	0.643	5.56150191948148e-184	Müller glia	Selenof
1.81561173830611e-208	0.702471332116874	0.295	0.049	3.38393715785494e-204	Müller glia	Kazald1
1.5360100120612e-230	0.70218374005142	0.37	0.08	2.86281546047967e-226	Müller glia	Adk
1.54197235266102e-227	0.700734157614063	0.305	0.047	2.8739280708896e-223	Müller glia	Elovl5
8.19949653789929e-91	0.698433912843704	0.614	0.403	1.52822216473367e-86	Müller glia	Lman1
1.15299812953733e-310	0.697975800318856	0.261	0.009	2.14895791383168e-306	Müller glia	Lypd6
1.93309983590188e-182	0.697234459807342	0.313	0.07	3.60291147415392e-178	Müller glia	Smim4
1.30634164491107e-178	0.692838198692504	0.403	0.128	2.43475955778525e-174	Müller glia	Erbin
1.78851338924559e-196	0.692686253809173	0.281	0.048	3.33343125487593e-192	Müller glia	Adgra2
4.98677893180367e-132	0.691424631785899	0.722	0.519	9.29435857309568e-128	Müller glia	Cadm1
4.96648634904146e-249	0.688628318506215	0.266	0.024	9.25653725734348e-245	Müller glia	Nudt7
3.04831476446116e-232	0.687623128792584	0.278	0.034	5.68144905800271e-228	Müller glia	Irak2
1.99653313544802e-78	0.687428594555359	0.304	0.132	3.72113845784802e-74	Müller glia	Sox4
7.05585405043164e-189	0.685287785797434	0.622	0.296	1.31507007791945e-184	Müller glia	Gnb2
1.26403806221171e-194	0.68467178464947	0.257	0.037	2.35591414035019e-190	Müller glia	Cit
3.00818620682605e-187	0.683191230418429	0.778	0.663	5.6066574522824e-183	Müller glia	Tmem59
5.54325347392942e-226	0.682766115490106	0.34	0.066	1.03315158247097e-221	Müller glia	Tyw5
3.72075275837908e-177	0.682600138235268	0.331	0.082	6.93473899106694e-173	Müller glia	Pik3ip1
7.39848910900554e-218	0.682272606012901	0.333	0.068	1.37893040013645e-213	Müller glia	Mab21l2
8.11715584886539e-129	0.672314702959635	0.49	0.232	1.51287550711153e-124	Müller glia	Dgcr6
1.94115776608638e-149	0.671906866981018	0.631	0.342	3.61792984443179e-145	Müller glia	Pmm1
5.0293978288243e-182	0.671868330276072	0.321	0.074	9.37379167336273e-178	Müller glia	Dhrs1
1.55328152422828e-279	0.668188774078324	0.251	0.012	2.89500610485667e-275	Müller glia	Myh14
3.48655118546057e-179	0.667790346495166	0.266	0.047	6.49823409946142e-175	Müller glia	Ifit3
9.25864092651718e-228	0.667227328060208	0.343	0.068	1.72562549588427e-223	Müller glia	Vamp5
3.57238502201486e-282	0.66661364176883	0.262	0.015	6.6582112040313e-278	Müller glia	Plagl1
1.8690186407914e-228	0.66574639474236	0.267	0.03	3.483476942707e-224	Müller glia	Etv1
0	0.665107372019065	0.47	0.104	0	Müller glia	Cyba
1.11281961812342e-169	0.663039383782461	0.3	0.071	2.07407320425842e-165	Müller glia	Nckap5
3.45180204057822e-175	0.662977252148017	0.258	0.046	6.43346864322969e-171	Müller glia	Dlgap1
2.16570801624393e-180	0.662909786861206	0.322	0.075	4.03644660067543e-176	Müller glia	Nacc2
9.58318999042076e-217	0.662767891761025	0.276	0.038	1.78611495041462e-212	Müller glia	Gulp1
4.37343645416738e-174	0.661996679215233	0.396	0.126	8.15121086327717e-170	Müller glia	Chpt1
9.29949598649012e-204	0.661811779755733	0.3	0.053	1.73324006196203e-199	Müller glia	Zfyve21
1.51946806751378e-199	0.661480601635059	0.331	0.072	2.83198458423218e-195	Müller glia	Idh2
4.51510148254598e-244	0.659956229556588	0.264	0.025	8.4152461431692e-240	Müller glia	Smo
8.4064910289677e-233	0.659523545750935	0.311	0.048	1.566801797979e-228	Müller glia	Csrp1
8.51014307522903e-167	0.658848288348945	0.401	0.134	1.58612046636119e-162	Müller glia	Kbtbd11
3.98093021821843e-186	0.658660672004032	0.339	0.083	7.41965774071551e-182	Müller glia	Klf3
2.67209120718218e-250	0.658635079158536	0.257	0.02	4.98024359194615e-246	Müller glia	Padi2
1.18219776592349e-156	0.657026588927402	0.301	0.076	2.2033801961282e-152	Müller glia	Polg
7.32476254683989e-175	0.655690201645916	0.318	0.076	1.36518924348002e-170	Müller glia	Gm2a
1.43831836011156e-116	0.653803998515082	0.549	0.299	2.68073775957592e-112	Müller glia	Fam168a
3.08424593192623e-168	0.651071900539872	0.349	0.1	5.74841756792411e-164	Müller glia	Cpq
5.85498708101411e-116	0.647787737194925	0.386	0.16	1.09125249215941e-111	Müller glia	Tsc22d2
1.32628947294272e-174	0.645986647056113	0.546	0.24	2.47193831967063e-170	Müller glia	Eef1d
3.66033355912882e-72	0.644954524736469	0.353	0.176	6.82212968750429e-68	Müller glia	Bhlhe40
3.57677459751654e-244	0.644931306869068	0.525	0.178	6.66639249485133e-240	Müller glia	Npc2
4.40723611721552e-226	0.642197343889764	0.271	0.033	8.21420667526628e-222	Müller glia	Sh3pxd2b
5.55282793363713e-130	0.638852132247025	0.377	0.142	1.03493607027129e-125	Müller glia	Ccdc50
2.44154639538173e-142	0.635458222047106	0.593	0.309	4.55055417171247e-138	Müller glia	Slc3a2
3.13223660268662e-281	0.632601819636293	0.421	0.102	5.83786258008731e-277	Müller glia	S100a13
4.43759388252439e-244	0.631105549442449	0.328	0.061	8.27078747824895e-240	Müller glia	Rarres2
1.53977737559237e-194	0.629801529140801	0.334	0.076	2.86983707262906e-190	Müller glia	Hadh
1.71836323226262e-268	0.627154177538202	0.601	0.232	3.20268539229107e-264	Müller glia	Nfia
1.15541408422568e-114	0.626538191445331	0.467	0.225	2.15346077017983e-110	Müller glia	Gt(ROSA)26Sor
1.63637433439963e-153	0.625001943425945	0.431	0.164	3.04987448445402e-149	Müller glia	Pdcd6
1.52451932472216e-164	0.623503141054723	0.255	0.047	2.84139911741716e-160	Müller glia	Grk3
7.73255897566528e-107	0.621588726890462	0.63	0.386	1.4411943418845e-102	Müller glia	Sptssa
2.70954188734145e-215	0.621465574364215	0.258	0.031	5.05004416962699e-211	Müller glia	Rab11fip4
5.75880822575561e-94	0.618542668037793	0.688	0.495	1.07332667711633e-89	Müller glia	Uqcc2
1.86936567411039e-231	0.618316573382329	0.286	0.038	3.48412374340694e-227	Müller glia	Plekho1
6.86398964909885e-160	0.617168903697282	0.255	0.05	1.27931039079904e-155	Müller glia	Pros1
1.18425858889698e-147	0.617059978924774	0.329	0.098	2.20722115798619e-143	Müller glia	Arhgap21
1.06570127638464e-171	0.616510064448059	0.287	0.061	1.98625403892569e-167	Müller glia	Dhx32
1.43094990226825e-155	0.614984876297422	0.319	0.09	2.66700442784757e-151	Müller glia	Caskin1
2.64694318987992e-218	0.613709523642189	0.323	0.062	4.9333727172982e-214	Müller glia	Aldh7a1
9.16517047243222e-126	0.611954701553766	0.678	0.414	1.70820447265192e-121	Müller glia	Tspan7
3.97470830978671e-126	0.609247707834024	0.399	0.162	7.40806134778046e-122	Müller glia	Trim35
6.60365259056866e-106	0.608248975882669	0.573	0.331	1.23078876983019e-101	Müller glia	Fam162a
3.35945732201621e-117	0.607275821804145	0.29	0.093	6.26135655677382e-113	Müller glia	Paqr9
6.81393994037426e-176	0.607195495560527	0.361	0.105	1.26998212608695e-171	Müller glia	Immp2l
9.05245366034996e-175	0.606049535751223	0.254	0.043	1.68719631321603e-170	Müller glia	Ntn4
1.32296383829472e-139	0.605985692522712	0.351	0.118	2.4657400018137e-135	Müller glia	Parva
1.45499346157119e-150	0.605129747162948	0.342	0.104	2.71181681367639e-146	Müller glia	Por
1.3812869468991e-125	0.604502996392465	0.48	0.226	2.57444261163054e-121	Müller glia	Mageh1
8.44725973571369e-108	0.602210983715312	0.468	0.232	1.57440026954232e-103	Müller glia	Gnaq
9.28803983203639e-137	0.600690498144468	0.295	0.084	1.73110486389494e-132	Müller glia	Dusp16
3.50948046795873e-201	0.59747269053656	0.256	0.034	6.54096969618148e-197	Müller glia	Smim1
1.32784020268609e-158	0.595477571320481	0.368	0.117	2.47482856976633e-154	Müller glia	Hsd17b10
2.55053548747076e-220	0.595213138526325	0.284	0.043	4.753688041548e-216	Müller glia	Ephx2
4.56903155234236e-142	0.593989464961153	0.293	0.079	8.51576100725569e-138	Müller glia	Lrp10
2.66398327793686e-126	0.592643949240024	0.279	0.08	4.96513203341873e-122	Müller glia	Setd7
5.12451563434894e-140	0.589910692897199	0.472	0.208	9.55107223929956e-136	Müller glia	Marc2
5.49589168964105e-161	0.587328268740227	0.355	0.108	1.0243242931153e-156	Müller glia	Nxn
1.45956514659092e-163	0.586477837439014	0.281	0.061	2.72033752021615e-159	Müller glia	Tpcn1
7.17269281652939e-169	0.585524505759979	0.26	0.049	1.33684648714475e-164	Müller glia	Rin2
5.02784726819474e-150	0.585455017808773	0.39	0.14	9.37090173846135e-146	Müller glia	Hspb11
1.40396634422547e-111	0.584927915247804	0.311	0.11	2.61671247236744e-107	Müller glia	Parp8
1.08660970843547e-166	0.583545380346138	0.262	0.05	2.02522317458202e-162	Müller glia	Gab1
1.61362404566551e-99	0.583488045685164	0.512	0.279	3.00747249631138e-95	Müller glia	Asph
4.39007644804773e-93	0.583010033511521	0.559	0.332	8.18222448387136e-89	Müller glia	Trim2
5.40072718392516e-133	0.581778086563379	0.338	0.113	1.00658753253997e-128	Müller glia	Il6st
1.09282806068382e-110	0.581413328430111	0.436	0.203	2.0368129395025e-106	Müller glia	Nckap1
9.60796633317669e-130	0.580099673992899	0.252	0.062	1.79073276517747e-125	Müller glia	Nfkbiz
2.69287713134613e-167	0.578575716150468	0.251	0.045	5.01898439740292e-163	Müller glia	Plxnb1
5.12615349736837e-181	0.577976157726806	0.333	0.089	9.55412488839516e-177	Müller glia	Tox
1.06763672647535e-54	0.577627048751936	0.607	0.481	1.98986133080476e-50	Müller glia	Btg1
5.82513310918055e-182	0.576938218488632	0.253	0.04	1.08568830888907e-177	Müller glia	Ksr1
2.13897861067982e-97	0.576862341026106	0.281	0.1	3.98662833458505e-93	Müller glia	4930402H24Rik
2.94790116624767e-140	0.57541375086344	0.322	0.099	5.49429819365241e-136	Müller glia	Kctd1
5.46743440669039e-139	0.574305314988683	0.252	0.058	1.01902042471896e-134	Müller glia	Csad
4.75055801000524e-86	0.571503818322881	0.622	0.412	8.85409001904777e-82	Müller glia	Capza2
3.81013165253278e-249	0.570532444365079	0.405	0.11	7.10132337399059e-245	Müller glia	Rras
1.47867011172493e-76	0.569271413782966	0.65	0.468	2.75594535423292e-72	Müller glia	Ost4
1.08984123682702e-104	0.56749073564189	0.32	0.121	2.03124609719819e-100	Müller glia	Rest
1.9175847849074e-210	0.567288967084427	0.318	0.065	3.57399452211041e-206	Müller glia	Efhd2
6.0123862548619e-114	0.566235712117559	0.477	0.235	1.12058855018116e-109	Müller glia	Hibadh
2.54420197172695e-173	0.565954674449522	0.904	0.89	4.74188363490469e-169	Müller glia	Gpx4
3.08931893203611e-107	0.564764845084804	0.777	0.555	5.75787262552889e-103	Müller glia	Ttyh1
6.50450775747796e-277	0.562403322881734	0.444	0.125	1.21231015583874e-272	Müller glia	Tspo
1.97356243087763e-160	0.560895130010772	0.381	0.127	3.67832565866973e-156	Müller glia	Cyfip1
1.78343535935916e-69	0.55948316970784	0.267	0.115	3.32396682277361e-65	Müller glia	Klf6
3.37750230170891e-93	0.559461472019305	0.475	0.253	6.29498878992506e-89	Müller glia	Etfb
1.43947398941005e-124	0.557257066016627	0.468	0.219	2.68289162146245e-120	Müller glia	Frmd4b
9.01316929629691e-151	0.556804266147303	0.265	0.06	1.67987449344382e-146	Müller glia	Glrb
1.1065725286954e-117	0.554154681793428	0.441	0.201	2.06242987898249e-113	Müller glia	Naxd
6.93519931673771e-106	0.553869763269532	0.568	0.324	1.29258244865357e-101	Müller glia	Polr2f
6.6388390944537e-107	0.552309761829874	0.539	0.295	1.23734683042428e-102	Müller glia	Tmbim4
4.17349161222786e-160	0.55052714974949	0.375	0.123	7.77855366687028e-156	Müller glia	Pex7
5.46170051222654e-150	0.549670302272142	0.333	0.104	1.01795174146878e-145	Müller glia	Mast4
2.92955781616493e-236	0.54951805553976	0.396	0.098	5.46010985776819e-232	Müller glia	Gng10
3.11905304957683e-191	0.549141576083765	0.251	0.037	5.8132910738013e-187	Müller glia	Pacsin3
4.03919965657296e-173	0.546338426036528	0.393	0.138	7.52826031992068e-169	Müller glia	Gm17750
1.68891970754417e-63	0.545596124316029	0.265	0.117	3.14780855092082e-59	Müller glia	Cebpb
1.94159136535532e-188	0.545502294702799	0.269	0.046	3.61873798674924e-184	Müller glia	Irx5
1.63411388728185e-111	0.543445534019589	0.32	0.116	3.04566146311591e-107	Müller glia	Arhgap17
9.6326509382192e-103	0.54290898554	0.423	0.201	1.7953334818653e-98	Müller glia	Lamp2
1.84223553665295e-119	0.540836221159352	0.315	0.108	3.43355859321378e-115	Müller glia	Fzd3
8.31465947981141e-87	0.539051219343016	0.494	0.279	1.54968623384725e-82	Müller glia	Nfat5
3.6319363651522e-110	0.53883022844416	0.496	0.255	6.76920299737066e-106	Müller glia	Enah
6.82303593857573e-81	0.537637001507151	0.759	0.673	1.27167743823174e-76	Müller glia	Ubc
1.38415039753706e-111	0.532591475066595	0.348	0.136	2.57977951092958e-107	Müller glia	Abcd3
6.11107696026143e-112	0.530904189311149	0.363	0.148	1.13898252385353e-107	Müller glia	Hmgn5
2.30756758948506e-177	0.529502088679698	0.409	0.146	4.30084447328226e-173	Müller glia	Ppp1r1a
1.91475990947711e-108	0.529149680130986	0.373	0.157	3.56872951928343e-104	Müller glia	Srebf2
1.55203161769215e-173	0.528511543361981	0.252	0.042	2.89267652905462e-169	Müller glia	Plin3
4.13264520034493e-113	0.526684921764474	0.402	0.175	7.70242412440288e-109	Müller glia	Rab9
2.02719223229128e-103	0.526415258081147	0.385	0.17	3.77828088254449e-99	Müller glia	Dnajb9
1.31909385027834e-120	0.526353173761918	0.483	0.236	2.45852711814877e-116	Müller glia	Pts
1.22465628734794e-147	0.525044967530293	0.277	0.068	2.28251438835909e-143	Müller glia	Rhobtb3
4.42355995945292e-141	0.52383856681108	0.423	0.171	8.24463105242835e-137	Müller glia	Glud1
1.62861791539427e-138	0.522441245358991	0.67	0.389	3.03541807071183e-134	Müller glia	Plekhb1
7.66520055296702e-173	0.521847854422992	0.365	0.114	1.42864007906199e-168	Müller glia	Zbtb18
2.78359569671719e-295	0.5214148819876	0.28	0.026	5.18806565954149e-291	Müller glia	Vcam1
1.69692514440628e-98	0.520899052261583	0.415	0.198	3.16272908414443e-94	Müller glia	Map4k4
8.18989848196225e-128	0.520785025948892	0.409	0.169	1.52643327906813e-123	Müller glia	Mcee
1.26815436600839e-138	0.519218217496383	0.318	0.1	2.36358610736644e-134	Müller glia	Tanc1
4.14172405296533e-105	0.518175084894031	0.445	0.217	7.71934528991678e-101	Müller glia	Tmem243
2.06187915231797e-134	0.517606466186897	0.35	0.121	3.84293036409022e-130	Müller glia	Yipf1
5.5463189681166e-110	0.517469293432104	0.267	0.082	1.03372292927757e-105	Müller glia	Lap3
2.24174539726336e-95	0.516972738400369	0.328	0.135	4.17816507141945e-91	Müller glia	Ugcg
1.05716759128519e-117	0.516903270015111	0.454	0.214	1.97034895663733e-113	Müller glia	Tmco1
2.25169525389774e-137	0.516730276822159	0.269	0.068	4.19670961421461e-133	Müller glia	Smpd2
1.12191457161994e-100	0.513614158394642	0.297	0.108	2.09102437858524e-96	Müller glia	Tead1
1.63967828242659e-111	0.512942628266495	0.31	0.11	3.05603238278669e-107	Müller glia	Tle1
9.92706869329962e-121	0.512662307161819	0.361	0.139	1.85020706305718e-116	Müller glia	Cpne3
2.68482554677869e-92	0.512639237201478	0.558	0.33	5.00397785408613e-88	Müller glia	Brk1
6.57755484611842e-76	0.511822924075771	0.743	0.59	1.22592467221955e-71	Müller glia	Fam169a
5.21262001148866e-85	0.511798138906459	0.308	0.129	9.71528117741257e-81	Müller glia	Msmo1
8.25574043765449e-103	0.510018611442593	0.458	0.231	1.53870490277004e-98	Müller glia	Ssbp3
2.69736246850699e-96	0.509035521997705	0.47	0.247	5.02734416880333e-92	Müller glia	Tceal8
1.63347644961635e-95	0.507858568436164	0.445	0.227	3.04447340679495e-91	Müller glia	Psme1
2.12496942097385e-150	0.507798922508602	0.257	0.055	3.96051800681105e-146	Müller glia	Aldh6a1
2.39949471820019e-98	0.507522328280427	0.536	0.303	4.47217825578152e-94	Müller glia	Selenos
1.71342461407229e-106	0.506529178157044	0.302	0.11	3.19348079570794e-102	Müller glia	Sobp
2.85868348959329e-93	0.505960009404243	0.76	0.675	5.32801428790398e-89	Müller glia	Smdt1
1.43353733296999e-137	0.505794848644008	0.25	0.057	2.67182688118947e-133	Müller glia	Fads1
1.27113243566579e-81	0.504953644632168	0.583	0.368	2.36913663359391e-77	Müller glia	Pak2
4.8091719663861e-133	0.504471422921997	0.348	0.122	8.96333471095041e-129	Müller glia	Svbp
4.98393294371282e-143	0.504381019984306	0.335	0.107	9.28905422049196e-139	Müller glia	Mfhas1
4.7709230926972e-190	0.501949490682781	0.274	0.055	8.89204646016904e-186	Müller glia	Vstm2a
6.21040155927468e-67	0.500623738712988	0.619	0.43	1.15749464261761e-62	Müller glia	Kif5b
1.83049599410475e-117	0.499550467533118	0.442	0.207	3.41167843381244e-113	Müller glia	Mxd4
1.15530830146291e-131	0.498888018427236	0.296	0.089	2.15326361226657e-127	Müller glia	Enoph1
5.23999586589819e-141	0.497352860281327	0.302	0.088	9.76630429486105e-137	Müller glia	Zfp219
1.29587702833428e-134	0.494533112368647	0.289	0.085	2.41525560540943e-130	Müller glia	Clip4
1.17028181404191e-116	0.494431097367594	0.295	0.097	2.18117124501131e-112	Müller glia	Fam102a
